Date,Primary Type,Location Description,Arrest,District,Ward,Updated On
1/1/19 2:00,BATTERY,RESIDENTIAL YARD (FRONT/BACK),FALSE,4,10,1/18/19 9:37
1/1/19 2:00,BATTERY,STREET,FALSE,11,28,1/18/19 9:37
1/1/19 2:00,BATTERY,RESIDENCE,TRUE,5,9,8/4/19 15:59
1/1/19 2:00,BATTERY,APARTMENT,TRUE,10,12,11/5/19 15:55
1/1/19 2:00,BATTERY,OTHER,FALSE,19,47,1/10/19 15:16
1/1/19 2:01,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,9,20,1/10/19 15:16
1/1/19 2:01,BATTERY,SIDEWALK,TRUE,15,28,12/17/20 15:44
1/1/19 2:02,ASSAULT,APARTMENT,FALSE,7,16,1/10/19 15:16
1/1/19 2:02,CRIMINAL DAMAGE,OTHER,FALSE,19,47,1/10/19 15:16
1/1/19 2:03,WEAPONS VIOLATION,APARTMENT,FALSE,11,27,1/10/19 15:16
1/1/19 2:04,DECEPTIVE PRACTICE,TAXICAB,FALSE,20,48,1/10/19 15:16
1/1/19 2:05,BATTERY,APARTMENT,FALSE,24,48,1/10/19 15:16
1/1/19 2:05,WEAPONS VIOLATION,STREET,TRUE,6,6,1/10/19 15:16
1/1/19 2:08,BATTERY,RESIDENCE,FALSE,6,8,1/10/19 15:16
1/1/19 2:09,CRIMINAL DAMAGE,DRIVEWAY - RESIDENTIAL,FALSE,25,37,1/10/19 15:16
1/1/19 2:10,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),FALSE,8,17,1/10/19 15:16
1/1/19 2:10,WEAPONS VIOLATION,ALLEY,FALSE,4,10,1/10/19 15:16
1/1/19 2:15,LIQUOR LAW VIOLATION,BAR OR TAVERN,TRUE,18,42,1/10/19 15:16
1/1/19 2:15,WEAPONS VIOLATION,ALLEY,FALSE,6,6,1/10/19 15:16
1/1/19 2:15,BATTERY,ALLEY,FALSE,8,22,1/17/19 14:26
1/1/19 2:16,WEAPONS VIOLATION,STREET,FALSE,25,29,1/10/19 15:16
1/1/19 2:20,BATTERY,RESIDENCE,TRUE,8,14,1/10/19 15:16
1/1/19 2:20,BATTERY,SIDEWALK,FALSE,16,31,1/10/19 15:16
1/1/19 2:20,WEAPONS VIOLATION,STREET,TRUE,25,29,1/10/19 15:16
1/1/19 2:25,BURGLARY,RESTAURANT,FALSE,14,26,1/10/19 15:16
1/1/19 2:29,ASSAULT,RESIDENCE,TRUE,5,9,1/10/19 15:16
1/1/19 2:30,BATTERY,BAR OR TAVERN,TRUE,18,27,2/18/19 16:04
1/1/19 2:30,ASSAULT,APARTMENT,TRUE,6,21,1/10/19 15:16
1/1/19 2:30,CRIMINAL DAMAGE,RESIDENCE,FALSE,15,37,1/10/19 15:16
1/1/19 2:30,MOTOR VEHICLE THEFT,RESIDENCE,FALSE,10,24,1/10/19 15:16
1/1/19 2:30,THEFT,VEHICLE-COMMERCIAL,FALSE,12,1,3/14/19 16:07
1/1/19 2:30,ROBBERY,SIDEWALK,FALSE,20,48,2/13/19 16:01
1/1/19 2:30,BATTERY,APARTMENT,FALSE,1,42,1/10/19 15:16
1/1/19 2:30,BATTERY,RESIDENCE,FALSE,24,50,1/10/19 15:16
1/1/19 2:32,WEAPONS VIOLATION,ALLEY,TRUE,3,5,1/10/19 15:16
1/1/19 2:35,WEAPONS VIOLATION,VEHICLE NON-COMMERCIAL,TRUE,11,24,1/10/19 15:16
1/1/19 2:37,CRIMINAL DAMAGE,OTHER,FALSE,12,1,1/10/19 15:16
1/1/19 2:44,MOTOR VEHICLE THEFT,STREET,FALSE,18,43,1/10/19 15:16
1/1/19 2:45,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,24,49,1/10/19 15:16
1/1/19 2:45,BATTERY,ALLEY,FALSE,19,44,1/10/19 15:16
1/1/19 2:45,THEFT,STREET,FALSE,4,8,1/10/19 15:16
1/1/19 2:45,MOTOR VEHICLE THEFT,RESTAURANT,FALSE,4,5,1/10/19 15:16
1/1/19 2:50,ASSAULT,HOTEL/MOTEL,FALSE,1,42,1/10/19 15:16
1/1/19 2:58,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,12,27,1/10/19 15:16
1/1/19 3:00,THEFT,RESIDENCE,FALSE,3,5,1/10/19 15:16
1/1/19 3:00,BATTERY,OTHER,FALSE,3,20,1/10/19 15:16
1/1/19 3:00,BURGLARY,RESIDENCE,FALSE,1,42,1/10/19 15:16
1/1/19 3:00,CRIMINAL DAMAGE,APARTMENT,FALSE,7,6,1/10/19 15:16
1/1/19 3:00,THEFT,STREET,FALSE,11,28,1/10/19 15:16
1/1/19 3:00,THEFT,BAR OR TAVERN,FALSE,14,1,1/10/19 15:16
1/1/19 3:00,BATTERY,APARTMENT,FALSE,11,27,1/10/19 15:16
1/1/19 3:00,CRIMINAL DAMAGE,STREET,FALSE,5,9,1/10/19 15:16
1/1/19 3:00,BATTERY,BAR OR TAVERN,FALSE,18,27,1/10/19 15:16
1/1/19 3:00,BATTERY,RESIDENCE,FALSE,7,3,1/10/19 15:16
1/1/19 3:00,CRIM SEXUAL ASSAULT,APARTMENT,FALSE,3,20,1/10/19 15:16
1/1/19 3:00,BATTERY,APARTMENT,FALSE,3,5,1/10/19 15:16
1/1/19 3:00,THEFT,STREET,FALSE,8,14,1/10/19 15:16
1/1/19 3:00,BATTERY,RESIDENCE,TRUE,4,8,1/10/19 15:16
1/1/19 3:02,BATTERY,STREET,FALSE,19,46,1/10/19 15:16
1/1/19 3:05,ROBBERY,STREET,FALSE,7,17,1/10/19 15:16
1/1/19 3:15,BATTERY,BAR OR TAVERN,TRUE,19,44,1/10/19 15:16
1/1/19 3:16,BATTERY,SIDEWALK,TRUE,24,50,1/10/19 15:16
1/1/19 3:19,BATTERY,APARTMENT,TRUE,15,29,1/10/19 15:16
1/1/19 3:21,CRIMINAL TRESPASS,RESIDENCE,FALSE,14,32,1/10/19 15:16
1/1/19 3:22,OFFENSE INVOLVING CHILDREN,APARTMENT,FALSE,19,44,5/28/21 16:59
1/1/19 3:24,WEAPONS VIOLATION,STREET,TRUE,11,27,1/10/19 15:16
1/1/19 3:25,BATTERY,RESIDENCE,FALSE,8,22,1/10/19 15:16
1/1/19 3:25,WEAPONS VIOLATION,STREET,TRUE,6,6,1/10/19 15:16
1/1/19 3:28,WEAPONS VIOLATION,STREET,TRUE,11,27,1/10/19 15:16
1/1/19 3:30,ASSAULT,STREET,FALSE,2,3,1/10/19 15:16
1/1/19 3:30,ASSAULT,NURSING HOME/RETIREMENT HOME,FALSE,2,3,1/10/19 15:16
1/1/19 3:30,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,4,5,1/10/19 15:16
1/1/19 3:30,BATTERY,SIDEWALK,FALSE,6,6,1/10/19 15:16
1/1/19 3:30,MOTOR VEHICLE THEFT,APARTMENT,FALSE,6,8,1/10/19 15:16
1/1/19 3:30,ASSAULT,TAVERN/LIQUOR STORE,TRUE,9,11,2/24/19 16:00
1/1/19 3:30,CRIMINAL DAMAGE,APARTMENT,FALSE,7,6,1/10/19 15:16
1/1/19 3:30,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,12,27,1/10/19 15:16
1/1/19 3:33,ASSAULT,RESIDENCE,TRUE,7,17,1/10/19 15:16
1/1/19 3:34,BATTERY,RESTAURANT,FALSE,18,42,1/10/19 15:16
1/1/19 3:34,BATTERY,RESTAURANT,FALSE,18,42,1/10/19 15:16
1/1/19 3:34,BATTERY,PARKING LOT/GARAGE(NON.RESID.),TRUE,4,5,1/10/19 15:16
1/1/19 3:35,BATTERY,RESIDENCE,FALSE,5,9,1/10/19 15:16
1/1/19 3:35,CRIMINAL DAMAGE,APARTMENT,FALSE,11,24,1/10/19 15:16
1/1/19 3:36,BATTERY,RESIDENCE,TRUE,4,10,1/10/19 15:16
1/1/19 3:40,BATTERY,ALLEY,FALSE,17,39,1/10/19 15:16
1/1/19 3:43,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),TRUE,11,27,1/10/19 15:16
1/1/19 3:45,BATTERY,APARTMENT,TRUE,8,13,1/10/19 15:16
1/1/19 3:47,BATTERY,HOSPITAL BUILDING/GROUNDS,FALSE,19,44,1/10/19 15:16
1/1/19 3:49,ASSAULT,APARTMENT,FALSE,11,28,1/10/19 15:16
1/1/19 3:50,CRIMINAL DAMAGE,RESIDENCE,FALSE,8,23,1/10/19 15:16
1/1/19 3:50,CRIMINAL DAMAGE,COMMERCIAL / BUSINESS OFFICE,FALSE,1,42,1/10/19 15:16
1/1/19 3:50,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,2,3,1/10/19 15:16
1/1/19 3:50,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),FALSE,18,42,1/17/19 14:26
1/1/19 3:57,BATTERY,CTA TRAIN,FALSE,7,6,1/10/19 15:16
1/1/19 3:59,BATTERY,STREET,FALSE,11,28,1/10/19 15:16
1/1/19 3:59,BATTERY,APARTMENT,FALSE,2,3,1/10/19 15:16
1/1/19 4:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,12,27,1/10/19 15:16
1/1/19 4:00,ROBBERY,SIDEWALK,FALSE,19,46,1/10/19 15:16
1/1/19 4:00,THEFT,RESIDENCE,FALSE,4,7,1/10/19 15:16
1/1/19 4:00,THEFT,RESTAURANT,FALSE,18,2,1/10/19 15:16
1/1/19 4:00,THEFT,CTA TRAIN,FALSE,1,4,1/10/19 15:16
1/1/19 4:00,THEFT,RESIDENCE,FALSE,1,4,1/10/19 15:16
1/1/19 4:00,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,5,9,1/10/19 15:16
1/1/19 4:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,18,27,1/10/19 15:16
1/1/19 4:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,10,22,1/10/19 15:16
1/1/19 4:00,CRIM SEXUAL ASSAULT,APARTMENT,FALSE,18,27,1/10/19 15:16
1/1/19 4:00,THEFT,GAS STATION,FALSE,10,24,1/10/19 15:16
1/1/19 4:00,BATTERY,APARTMENT,FALSE,11,27,1/10/19 15:16
1/1/19 4:00,ASSAULT,APARTMENT,FALSE,6,17,1/10/19 15:16
1/1/19 4:00,ASSAULT,RESIDENCE,FALSE,8,23,1/10/19 15:16
1/1/19 4:10,BATTERY,SIDEWALK,FALSE,1,42,1/10/19 15:16
1/1/19 4:11,BATTERY,APARTMENT,FALSE,22,19,1/10/19 15:16
1/1/19 4:14,OTHER OFFENSE,APARTMENT,FALSE,25,37,1/10/19 15:16
1/1/19 4:15,BATTERY,APARTMENT,TRUE,17,39,2/15/21 15:48
1/1/19 4:15,BATTERY,APARTMENT,TRUE,4,7,1/10/19 15:16
1/1/19 4:20,BATTERY,STREET,FALSE,8,17,1/10/19 15:16
1/1/19 4:20,BURGLARY,APARTMENT,FALSE,5,9,1/10/19 15:16
1/1/19 4:23,BATTERY,HOTEL/MOTEL,FALSE,16,41,1/10/19 15:16
1/1/19 4:25,BATTERY,APARTMENT,TRUE,11,28,1/10/19 15:16
1/1/19 4:26,CRIMINAL DAMAGE,STREET,FALSE,15,29,1/10/19 15:16
1/1/19 4:30,DECEPTIVE PRACTICE,,FALSE,14,26,3/17/19 16:03
1/1/19 4:31,OFFENSE INVOLVING CHILDREN,STREET,TRUE,24,40,1/10/19 15:16
1/1/19 4:33,BATTERY,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",FALSE,7,6,1/10/19 15:16
1/1/19 4:35,THEFT,STREET,FALSE,12,27,1/10/19 15:16
1/1/19 4:37,BATTERY,APARTMENT,FALSE,11,28,1/26/19 16:02
1/1/19 4:40,CRIMINAL DAMAGE,RESIDENCE,FALSE,14,26,1/10/19 15:16
1/1/19 4:40,CRIMINAL DAMAGE,RESIDENCE,FALSE,4,8,1/10/19 15:16
1/1/19 4:43,BATTERY,CHA APARTMENT,FALSE,18,43,1/10/19 15:16
1/1/19 4:43,BATTERY,STREET,FALSE,3,6,4/10/20 15:45
1/1/19 4:45,THEFT,RESTAURANT,FALSE,14,32,1/10/19 15:16
1/1/19 4:50,CRIMINAL DAMAGE,RESIDENCE,FALSE,10,24,1/10/19 15:16
1/1/19 4:53,BATTERY,STREET,FALSE,24,49,1/10/19 15:16
1/1/19 4:56,BATTERY,APARTMENT,TRUE,3,6,1/10/19 15:16
1/1/19 5:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,4,8,1/10/19 15:16
1/1/19 5:00,BURGLARY,APARTMENT,FALSE,25,35,1/10/19 15:16
1/1/19 5:00,BATTERY,APARTMENT,TRUE,9,20,1/10/19 15:16
1/1/19 5:00,BURGLARY,TAVERN/LIQUOR STORE,FALSE,25,37,1/10/19 15:16
1/1/19 5:00,CRIMINAL DAMAGE,STREET,FALSE,12,26,1/10/19 15:16
1/1/19 5:00,MOTOR VEHICLE THEFT,STREET,TRUE,6,8,1/28/19 16:06
1/1/19 5:00,BATTERY,RESIDENCE,FALSE,7,16,1/10/19 15:16
1/1/19 5:00,OTHER OFFENSE,OTHER,FALSE,12,27,5/27/19 16:02
1/1/19 5:00,CRIMINAL DAMAGE,STREET,FALSE,9,11,1/10/19 15:16
1/1/19 5:00,CRIMINAL DAMAGE,APARTMENT,FALSE,5,34,1/17/19 14:26
1/1/19 5:03,BATTERY,RESIDENCE,FALSE,25,36,1/10/19 15:16
1/1/19 5:10,MOTOR VEHICLE THEFT,STREET,FALSE,11,28,1/10/19 15:16
1/1/19 5:10,THEFT,STREET,FALSE,7,6,1/10/19 15:16
1/1/19 5:19,CRIMINAL DAMAGE,STREET,TRUE,6,6,1/10/19 15:16
1/1/19 5:20,ASSAULT,HOSPITAL BUILDING/GROUNDS,FALSE,18,42,1/10/19 15:16
1/1/19 5:20,BURGLARY,RESTAURANT,FALSE,19,46,1/10/19 15:16
1/1/19 5:20,BATTERY,CTA PLATFORM,TRUE,16,41,1/10/19 15:16
1/1/19 5:20,CRIMINAL DAMAGE,RESIDENCE,FALSE,7,17,1/10/19 15:16
1/1/19 5:24,BATTERY,VEHICLE NON-COMMERCIAL,TRUE,10,24,1/10/19 15:16
1/1/19 5:25,WEAPONS VIOLATION,ALLEY,FALSE,3,20,1/10/19 15:16
1/1/19 5:30,BATTERY,APARTMENT,FALSE,2,20,1/10/19 15:16
1/1/19 5:30,BURGLARY,RESTAURANT,FALSE,6,21,1/10/19 15:16
1/1/19 5:30,BATTERY,RESIDENCE,FALSE,11,27,1/10/19 15:16
1/1/19 5:30,BATTERY,APARTMENT,FALSE,7,20,1/10/19 15:16
1/1/19 5:30,DECEPTIVE PRACTICE,OTHER,FALSE,19,44,1/10/19 15:16
1/1/19 5:31,OTHER OFFENSE,RESIDENCE,FALSE,10,22,1/10/19 15:16
1/1/19 5:35,BURGLARY,SMALL RETAIL STORE,FALSE,1,42,1/10/19 15:16
1/1/19 5:35,BATTERY,BAR OR TAVERN,FALSE,7,16,1/10/19 15:16
1/1/19 5:47,BATTERY,SIDEWALK,TRUE,10,22,1/10/19 15:16
1/1/19 5:55,BATTERY,APARTMENT,FALSE,15,29,1/10/19 15:16
1/1/19 6:00,BATTERY,ALLEY,FALSE,2,4,1/10/19 15:16
1/1/19 6:00,BATTERY,APARTMENT,TRUE,9,14,1/10/19 15:16
1/1/19 6:00,BATTERY,STREET,FALSE,11,28,1/10/19 15:16
1/1/19 6:00,OTHER OFFENSE,RESIDENCE,FALSE,4,7,4/14/19 15:57
1/1/19 6:00,THEFT,APARTMENT,TRUE,11,24,2/7/19 16:04
1/1/19 6:00,THEFT,GOVERNMENT BUILDING/PROPERTY,FALSE,12,27,1/10/19 15:16
1/1/19 6:00,DECEPTIVE PRACTICE,,FALSE,22,21,8/12/21 17:02
1/1/19 6:10,CRIMINAL DAMAGE,CTA GARAGE / OTHER PROPERTY,FALSE,24,49,1/10/19 15:16
1/1/19 6:20,BATTERY,APARTMENT,FALSE,25,26,1/10/19 15:16
1/1/19 6:21,THEFT,GROCERY FOOD STORE,FALSE,24,49,1/10/19 15:16
1/1/19 6:30,BATTERY,RESIDENCE,TRUE,6,17,1/10/19 15:16
1/1/19 6:30,OFFENSE INVOLVING CHILDREN,STREET,FALSE,11,28,1/17/19 14:26
1/1/19 6:33,CRIMINAL TRESPASS,RESIDENCE,FALSE,2,4,1/10/19 15:16
1/1/19 6:41,CRIMINAL DAMAGE,APARTMENT,FALSE,2,4,1/10/19 15:16
1/1/19 6:42,CRIMINAL DAMAGE,RESTAURANT,FALSE,14,32,1/10/19 15:16
1/1/19 6:44,BATTERY,APARTMENT,FALSE,7,6,1/10/19 15:16
1/1/19 6:45,ROBBERY,STREET,FALSE,12,27,1/10/19 15:16
1/1/19 6:52,KIDNAPPING,STREET,FALSE,11,28,1/25/19 16:05
1/1/19 7:00,BATTERY,RESIDENCE,FALSE,10,22,1/10/19 15:16
1/1/19 7:00,BATTERY,OTHER,FALSE,6,8,1/23/19 11:23
1/1/19 7:00,ASSAULT,APARTMENT,FALSE,17,35,1/10/19 15:16
1/1/19 7:00,THEFT,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",FALSE,16,41,1/10/19 15:16
1/1/19 7:00,OTHER OFFENSE,OTHER,FALSE,15,28,1/10/19 15:16
1/1/19 7:00,OTHER OFFENSE,RESIDENCE,FALSE,6,21,1/27/19 16:03
1/1/19 7:00,OTHER OFFENSE,"SCHOOL, PUBLIC, GROUNDS",TRUE,9,15,5/10/19 16:10
1/1/19 7:00,SEX OFFENSE,APARTMENT,FALSE,2,3,4/7/19 15:58
1/1/19 7:00,DECEPTIVE PRACTICE,OTHER,FALSE,5,9,11/6/19 15:54
1/1/19 7:00,THEFT,RESIDENCE,FALSE,2,4,11/19/19 15:53
1/1/19 7:00,OFFENSE INVOLVING CHILDREN,RESIDENCE,TRUE,3,5,3/18/20 15:52
1/1/19 7:07,BATTERY,RESIDENCE,FALSE,22,34,1/10/19 15:16
1/1/19 7:10,BATTERY,APARTMENT,TRUE,25,31,1/10/19 15:16
1/1/19 7:10,OTHER OFFENSE,APARTMENT,TRUE,25,31,1/10/19 15:16
1/1/19 7:15,BATTERY,APARTMENT,FALSE,6,8,1/10/19 15:16
1/1/19 7:18,ROBBERY,STREET,FALSE,10,22,1/10/19 15:16
1/1/19 7:30,MOTOR VEHICLE THEFT,STREET,FALSE,7,17,1/10/19 15:16
1/1/19 7:30,CRIMINAL DAMAGE,STREET,FALSE,6,17,1/10/19 15:16
1/1/19 7:30,ASSAULT,RESIDENCE,TRUE,5,34,1/10/19 15:16
1/1/19 7:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,22,21,1/10/19 15:16
1/1/19 7:35,BATTERY,POLICE FACILITY/VEH PARKING LOT,TRUE,6,17,1/10/19 15:16
1/1/19 7:36,BATTERY,RESIDENCE,FALSE,5,34,1/10/19 15:16
1/1/19 7:37,BATTERY,APARTMENT,FALSE,20,48,1/10/19 15:16
1/1/19 7:55,ASSAULT,STREET,TRUE,10,24,1/10/19 15:16
1/1/19 8:00,BATTERY,APARTMENT,FALSE,6,8,1/10/19 15:16
1/1/19 8:00,BATTERY,STREET,FALSE,8,17,1/10/19 15:16
1/1/19 8:00,BATTERY,STREET,FALSE,4,7,1/10/19 15:16
1/1/19 8:00,OTHER OFFENSE,RESIDENCE,FALSE,17,35,1/10/19 15:16
1/1/19 8:00,CRIMINAL DAMAGE,STREET,FALSE,24,49,1/10/19 15:16
1/1/19 8:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,3,5,1/10/19 15:16
1/1/19 8:00,CRIMINAL DAMAGE,APARTMENT,FALSE,2,5,1/17/19 14:26
1/1/19 8:00,DECEPTIVE PRACTICE,FACTORY/MANUFACTURING BUILDING,FALSE,20,40,1/18/19 9:37
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,4,7,1/27/19 16:03
1/1/19 8:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,4,7,1/27/19 16:03
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,6,21,2/13/19 16:01
1/1/19 8:00,SEX OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,7,6,6/13/19 16:03
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,5,9,3/13/19 16:02
1/1/19 8:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,19,32,3/14/19 15:58
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,4,10,4/4/19 16:07
1/1/19 8:00,OTHER OFFENSE,ALLEY,FALSE,8,18,5/11/19 16:11
1/1/19 8:00,ASSAULT,APARTMENT,FALSE,6,8,6/30/19 15:56
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,12,27,6/30/19 15:56
1/1/19 8:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,19,44,11/28/19 15:51
1/1/19 8:00,DECEPTIVE PRACTICE,OTHER,FALSE,9,12,9/1/19 15:58
1/1/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,7,15,9/12/19 16:04
1/1/19 8:00,THEFT,RESIDENCE,FALSE,7,6,12/11/19 15:55
1/1/19 8:00,CRIM SEXUAL ASSAULT,RESIDENCE,FALSE,17,35,1/8/20 15:47
1/1/19 8:00,DECEPTIVE PRACTICE,BANK,FALSE,19,44,4/17/20 15:50
1/1/19 8:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,19,46,5/16/19 16:00
1/1/19 8:01,BATTERY,APARTMENT,TRUE,6,6,1/10/19 15:16
1/1/19 8:02,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,17,33,1/10/19 15:16
1/1/19 8:10,BATTERY,APARTMENT,FALSE,15,37,1/10/19 15:16
1/1/19 8:15,THEFT,SMALL RETAIL STORE,TRUE,8,23,1/10/19 15:16
1/1/19 8:15,BATTERY,RESIDENTIAL YARD (FRONT/BACK),FALSE,12,28,1/10/19 15:16
1/1/19 8:15,DECEPTIVE PRACTICE,,FALSE,8,18,7/22/20 15:54
1/1/19 8:25,CRIMINAL DAMAGE,SIDEWALK,FALSE,11,24,1/10/19 15:16
1/1/19 8:26,BATTERY,RESTAURANT,FALSE,12,1,1/10/19 15:16
1/1/19 8:27,OTHER OFFENSE,STREET,TRUE,19,46,1/10/19 15:16
1/1/19 8:30,BATTERY,STREET,FALSE,6,17,1/10/19 15:16
1/1/19 8:30,SEX OFFENSE,DAY CARE CENTER,FALSE,1,3,5/17/19 15:59
1/1/19 8:45,BATTERY,APARTMENT,FALSE,8,16,1/10/19 15:16
1/1/19 8:52,OTHER OFFENSE,STREET,TRUE,11,28,1/10/19 15:16
1/1/19 8:54,ASSAULT,APARTMENT,FALSE,11,24,1/10/19 15:16
1/1/19 8:55,BATTERY,RESIDENCE,FALSE,6,17,1/10/19 15:16
1/1/19 8:59,OTHER OFFENSE,SIDEWALK,FALSE,1,42,1/10/19 15:16
1/1/19 8:59,BURGLARY,COMMERCIAL / BUSINESS OFFICE,FALSE,12,25,2/24/19 16:00
1/1/19 9:00,ASSAULT,SMALL RETAIL STORE,FALSE,6,21,1/10/19 15:16
1/1/19 9:00,THEFT,APARTMENT,FALSE,3,5,1/10/19 15:16
1/1/19 9:00,CRIM SEXUAL ASSAULT,RESIDENCE,FALSE,8,17,1/10/19 15:16
1/1/19 9:00,BURGLARY,APARTMENT,FALSE,11,28,1/10/19 15:16
1/1/19 9:00,THEFT,RESIDENCE,FALSE,25,36,1/10/19 15:16
1/1/19 9:00,BURGLARY,APARTMENT,FALSE,10,12,1/10/19 15:16
1/1/19 9:00,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,19,44,1/10/19 15:16
1/1/19 9:00,CRIMINAL DAMAGE,STREET,FALSE,16,45,1/23/19 11:26
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,24,49,1/23/19 16:13
1/1/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,25,30,1/23/19 16:13
1/1/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,6,6,1/24/19 16:13
1/1/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,18,42,1/31/19 16:05
1/1/19 9:00,DECEPTIVE PRACTICE,BANK,FALSE,16,41,2/1/19 16:12
1/1/19 9:00,CRIM SEXUAL ASSAULT,NURSING HOME/RETIREMENT HOME,FALSE,24,49,2/8/19 16:05
1/1/19 9:00,OTHER OFFENSE,APARTMENT,FALSE,3,7,2/10/19 15:56
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,8,22,3/2/19 16:02
1/1/19 9:00,THEFT,"SCHOOL, PUBLIC, BUILDING",FALSE,4,10,3/8/19 16:21
1/1/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,24,50,3/24/19 15:59
1/1/19 9:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,18,42,5/1/19 16:21
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,9,15,5/11/19 16:11
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,8,18,4/3/20 15:47
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,12,25,6/30/19 15:56
1/1/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,6,21,6/30/19 15:56
1/1/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,7,17,6/30/19 15:56
1/1/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,8,13,6/30/19 15:56
1/1/19 9:00,THEFT,RESIDENCE,FALSE,2,4,6/30/19 15:56
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,2,4,6/30/19 15:56
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,1,42,7/3/19 16:05
1/1/19 9:00,THEFT,OTHER,FALSE,19,47,7/19/19 16:09
1/1/19 9:00,THEFT,APARTMENT,FALSE,20,48,9/28/19 15:53
1/1/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,25,37,8/21/19 16:18
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,7,20,8/7/19 15:58
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,6,9,8/11/19 16:00
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,25,29,8/11/19 16:00
1/1/19 9:00,DECEPTIVE PRACTICE,AUTO / BOAT / RV DEALERSHIP,FALSE,8,18,5/21/20 15:45
1/1/19 9:00,THEFT,RESIDENCE,FALSE,4,7,10/19/19 15:57
1/1/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,2,3,1/25/20 15:52
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,6,21,2/14/20 15:49
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,12,42,2/19/20 15:49
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,6,17,6/20/20 15:48
1/1/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,22,34,4/30/20 15:47
1/1/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,TRUE,5,21,12/20/19 15:50
1/1/19 9:04,CRIMINAL DAMAGE,DRUG STORE,FALSE,9,15,1/10/19 15:16
1/1/19 9:10,OTHER OFFENSE,RESIDENCE,FALSE,10,12,1/17/19 14:26
1/1/19 9:13,CRIMINAL TRESPASS,RESIDENCE,TRUE,9,15,1/10/19 15:16
